run_id,model_name,prior_method,prior_lambda,synthetic_prior_rho,calibration_method,score_transform,score_alpha,eval_split,average_precision,roc_auc,log_loss,brier_score,score_entropy,normalized_score_entropy,tie_rate,n_unique_scores,occupied_bins,max_score_gap,train_time_seconds,predict_time_seconds,n_train,n_eval,positive_rate_train,positive_rate_eval
570,gaussian_process,none,,,none,shrinkage,0.1,test,0.028668505154857322,0.8782458100301556,0.11544278720494025,0.018663772274479115,2.4028156838414354,0.6142130760753188,0.0,60000,34,0.027868791453039443,2.6032609229999935,18.434803859,1740,60000,0.1,0.0009666666666666667
571,gaussian_process,none,,,none,shrinkage,0.2,test,0.028668505154857322,0.8782458100301556,0.10161834429263047,0.01490604044749395,2.259227531738513,0.5775087540650223,0.0,60000,30,0.02477225906936842,2.6032609229999935,18.434803859,1740,60000,0.1,0.0009666666666666667
572,gaussian_process,none,,,none,noise_rank,0.9,test,0.03673960645121934,0.8782481111051028,,,2.7044126022734143,0.6913079494984804,0.0,60000,37,0.014266049200568731,2.6032609229999935,18.434803859,1740,60000,0.1,0.0009666666666666667
573,gaussian_process,none,,,none,noise_rank,0.95,test,0.03582470973351141,0.8824343417027265,,,2.584503763386196,0.6606565860681431,0.0,60000,37,0.0073269797027497585,2.6032609229999935,18.434803859,1740,60000,0.1,0.0009666666666666667
574,gaussian_process,none,,,none,noise_rank,0.98,test,0.031118062080402152,0.8812832289604089,,,2.509152410537625,0.6413951060758177,0.0,60000,37,0.015705516010013687,2.6032609229999935,18.434803859,1740,60000,0.1,0.0009666666666666667
575,gaussian_process,none,,,none,noise_rank,0.99,test,0.029341947097027168,0.8799943393556301,,,2.510929760154412,0.6418494361281515,0.0,60000,37,0.024405122102840737,2.6032609229999935,18.434803859,1740,60000,0.1,0.0009666666666666667
576,rff_logistic,none,,,none,raw,,val,0.07357947195573218,0.8985729308446442,0.0827502290818548,0.013971149119371246,2.2410633584547477,0.5728655877905497,0.0,60000,36,0.021837090560979933,0.10278784000001906,0.40651877800019065,1740,60000,0.1,0.0009666666666666667
577,rff_logistic,none,,,none,shrinkage,0.01,val,0.07357947195573218,0.8985729308446442,0.08184161679540075,0.01370706651605747,2.2307802027447727,0.5702369847133933,0.0,60000,36,0.02161871965537021,0.10278784000001906,0.40651877800019065,1740,60000,0.1,0.0009666666666666667
578,rff_logistic,none,,,none,shrinkage,0.05,val,0.07357947195573218,0.8985729308446442,0.07823951068846069,0.012677812554184638,2.190525878455248,0.5599470850288389,0.0,60000,35,0.02074523603293099,0.10278784000001906,0.40651877800019065,1740,60000,0.1,0.0009666666666666667
579,rff_logistic,none,,,none,shrinkage,0.1,val,0.07357947195573218,0.8985729308446442,0.07380668641122168,0.011452167117453735,2.137681896716128,0.5464389891751602,0.0,60000,33,0.01965338150488194,0.10278784000001906,0.40651877800019065,1740,60000,0.1,0.0009666666666666667
580,rff_logistic,none,,,none,shrinkage,0.2,val,0.07357947195573218,0.8985729308446442,0.06515771197461472,0.009203949629359023,2.022894557938662,0.5170967949656188,0.0,60000,29,0.017469672448783946,0.10278784000001906,0.40651877800019065,1740,60000,0.1,0.0009666666666666667
581,rff_logistic,none,,,none,noise_rank,0.9,val,0.06591079923909965,0.8840416425533187,,,2.586726459889202,0.6612247566795946,0.0,60000,36,0.012359478593029105,0.10278784000001906,0.40651877800019065,1740,60000,0.1,0.0009666666666666667
582,rff_logistic,none,,,none,noise_rank,0.95,val,0.06486115312203497,0.8942515120938747,,,2.417645703883457,0.6180039587008669,0.0,60000,36,0.017635414984860542,0.10278784000001906,0.40651877800019065,1740,60000,0.1,0.0009666666666666667
583,rff_logistic,none,,,none,noise_rank,0.98,val,0.07521770817480032,0.8976881675274605,,,2.311193928873603,0.5907925197951789,0.0,60000,36,0.016964949259857365,0.10278784000001906,0.40651877800019065,1740,60000,0.1,0.0009666666666666667
584,rff_logistic,none,,,none,noise_rank,0.99,val,0.0732281032564932,0.8985582614918559,,,2.2991833668605843,0.5877223532863538,0.0,60000,36,0.021820959535425177,0.10278784000001906,0.40651877800019065,1740,60000,0.1,0.0009666666666666667
585,rff_logistic,none,,,none,raw,,test,0.01930293104687946,0.902447078152559,0.08233516511836628,0.013922242912160881,2.234140572234838,0.5710959698178784,0.0,60000,36,0.011911430217840246,0.10278784000001906,0.33497396099983234,1740,60000,0.1,0.0009666666666666667
586,rff_logistic,none,,,none,shrinkage,0.01,test,0.01930293104687946,0.902447078152559,0.08143188793217275,0.013659957919760702,2.224185841340076,0.5685513194206416,0.0,60000,36,0.011792315915661877,0.10278784000001906,0.33497396099983234,1740,60000,0.1,0.0009666666666666667
587,rff_logistic,none,,,none,shrinkage,0.05,test,0.01930293104687946,0.902447078152559,0.07785102793676685,0.012637630048240953,2.1836723230508435,0.5581951639908248,0.0,60000,35,0.01131585870694829,0.10278784000001906,0.33497396099983234,1740,60000,0.1,0.0009666666666666667
588,rff_logistic,none,,,none,shrinkage,0.1,test,0.01930293104687946,0.902447078152559,0.07344453024507759,0.01142004742952345,2.1302789561659154,0.5445466330872893,0.0,60000,33,0.010720287196056222,0.10278784000001906,0.33497396099983234,1740,60000,0.1,0.0009666666666666667
589,rff_logistic,none,,,none,shrinkage,0.2,test,0.01930293104687946,0.902447078152559,0.06484737485526303,0.009185972927695699,2.0146622285381515,0.5149924286597235,0.0,60000,29,0.009529144174272197,0.10278784000001906,0.33497396099983234,1740,60000,0.1,0.0009666666666666667
590,rff_logistic,none,,,none,noise_rank,0.9,test,0.027530320914072665,0.9056599540475334,,,2.581357056551225,0.659852217885593,0.0,60000,37,0.029522367938952798,0.10278784000001906,0.33497396099983234,1740,60000,0.1,0.0009666666666666667
591,rff_logistic,none,,,none,noise_rank,0.95,test,0.02328409972631247,0.9062260184845351,,,2.4120340805,0.6165695030814416,0.0,60000,37,0.02589820157405187,0.10278784000001906,0.33497396099983234,1740,60000,0.1,0.0009666666666666667
592,rff_logistic,none,,,none,noise_rank,0.98,test,0.019504616350213652,0.9038139166711728,,,2.3034194868546414,0.5888051996776401,0.0,60000,37,0.014599514652023693,0.10278784000001906,0.33497396099983234,1740,60000,0.1,0.0009666666666666667
593,rff_logistic,none,,,none,noise_rank,0.99,test,0.01940345761008732,0.903341621038268,,,2.29100190589025,0.5856309900814386,0.0,60000,36,0.01382728253887966,0.10278784000001906,0.33497396099983234,1740,60000,0.1,0.0009666666666666667
594,rff_logistic,label_smoothing,0.01,,none,raw,,val,0.07078349002799521,0.8987593179153642,0.08163423525134034,0.013704680911101953,2.226323397349299,0.5690977262301764,0.0,60000,36,0.01327780965229819,0.2774646230000144,0.38356016600005205,1740,60000,0.09900966666666668,0.0009666666666666667
595,rff_logistic,label_smoothing,0.01,,none,shrinkage,0.01,val,0.07078349002799521,0.8987593179153642,0.08073982247377534,0.013445965869553234,2.216534037735447,0.5665953484066645,0.0,60000,36,0.013145031555775177,0.2774646230000144,0.38356016600005205,1740,60000,0.09900966666666668,0.0009666666666666667
596,rff_logistic,label_smoothing,0.01,,none,shrinkage,0.05,val,0.07078349002799521,0.8987593179153642,0.0771935834429459,0.012437636118441167,2.1758393308643904,0.5561928771495706,0.0,60000,34,0.012613919169683241,0.2774646230000144,0.38356016600005205,1740,60000,0.09900966666666668,0.0009666666666666667
597,rff_logistic,label_smoothing,0.01,,none,shrinkage,0.1,val,0.07078349002799521,0.8987593179153642,0.0728286410162231,0.011236917363487411,2.1231399724085525,0.5427217502204306,0.0,60000,33,0.011950028687068404,0.2774646230000144,0.38356016600005205,1740,60000,0.09900966666666668,0.0009666666666666667
598,rff_logistic,label_smoothing,0.01,,none,shrinkage,0.2,val,0.07078349002799521,0.8987593179153642,0.06430967408903082,0.009034457966700995,2.009540965047497,0.5136833199240263,0.0,60000,29,0.010622247721838507,0.2774646230000144,0.38356016600005205,1740,60000,0.09900966666666668,0.0009666666666666667
599,rff_logistic,label_smoothing,0.01,,none,noise_rank,0.9,val,0.06296790302898521,0.8837143146420849,,,2.580934026243358,0.659744081939746,0.0,60000,36,0.0124700138799404,0.2774646230000144,0.38356016600005205,1740,60000,0.09900966666666668,0.0009666666666666667
600,rff_logistic,label_smoothing,0.01,,none,noise_rank,0.95,val,0.06170988346023254,0.8941873696297226,,,2.410125308432666,0.6160815785307207,0.0,60000,36,0.017647625154224356,0.2774646230000144,0.38356016600005205,1740,60000,0.09900966666666668,0.0009666666666666667
601,rff_logistic,label_smoothing,0.01,,none,noise_rank,0.98,val,0.06233189694185328,0.8978368744959208,,,2.30207359536632,0.588461159909353,0.0,60000,36,0.013416733219361987,0.2774646230000144,0.38356016600005205,1740,60000,0.09900966666666668,0.0009666666666666667
602,rff_logistic,label_smoothing,0.01,,none,noise_rank,0.99,val,0.07014532834868062,0.898692874376265,,,2.2879114716425555,0.5848410064224963,0.0,60000,36,0.013347271435830144,0.2774646230000144,0.38356016600005205,1740,60000,0.09900966666666668,0.0009666666666666667
603,rff_logistic,label_smoothing,0.01,,none,raw,,test,0.019358469498170564,0.9023162045149392,0.08119001322410677,0.013643076495385802,2.219368670484628,0.5673199435190265,0.0,60000,36,0.010613050108601252,0.2774646230000144,0.32257086799995704,1740,60000,0.09900966666666668,0.0009666666666666667
604,rff_logistic,label_smoothing,0.01,,none,shrinkage,0.01,test,0.019358469498170564,0.9023162045149392,0.08030132986892362,0.013386378236506137,2.209682197326234,0.5648438657595262,0.0,60000,36,0.010506919607515264,0.2774646230000144,0.32257086799995704,1740,60000,0.09900966666666668,0.0009666666666666667
605,rff_logistic,label_smoothing,0.01,,none,shrinkage,0.05,test,0.019358469498170564,0.9023162045149392,0.07677788167978455,0.012385832638593138,2.1689088267197256,0.5544212863038499,0.0,60000,35,0.0100823976031712,0.2774646230000144,0.32257086799995704,1740,60000,0.09900966666666668,0.0009666666666666667
606,rff_logistic,label_smoothing,0.01,,none,shrinkage,0.1,test,0.019358469498170564,0.9023162045149392,0.0724411252908692,0.01119420737581463,2.115363229421226,0.5407338419242534,0.0,60000,33,0.009551745097741149,0.2774646230000144,0.32257086799995704,1740,60000,0.09900966666666668,0.0009666666666666667
607,rff_logistic,label_smoothing,0.01,,none,shrinkage,0.2,test,0.019358469498170564,0.9023162045149392,0.06397747150964733,0.009007812632300083,2.0001966367726585,0.5112947019987552,0.0,60000,29,0.008490440086880935,0.2774646230000144,0.32257086799995704,1740,60000,0.09900966666666668,0.0009666666666666667
608,rff_logistic,label_smoothing,0.01,,none,noise_rank,0.9,test,0.027207255251399127,0.905430421821554,,,2.575722762020824,0.6584119670172869,0.0,60000,37,0.033467185050093606,0.2774646230000144,0.32257086799995704,1740,60000,0.09900966666666668,0.0009666666666666667
609,rff_logistic,label_smoothing,0.01,,none,noise_rank,0.95,test,0.021208340293371798,0.9061728061263818,,,2.404791783614575,0.6147182110835736,0.0,60000,36,0.026977880686621214,0.2774646230000144,0.32257086799995704,1740,60000,0.09900966666666668,0.0009666666666666667
610,rff_logistic,label_smoothing,0.01,,none,noise_rank,0.98,test,0.01956935118757603,0.9037014516331304,,,2.2938877123146715,0.5863686663222013,0.0,60000,36,0.011594075940087212,0.2774646230000144,0.32257086799995704,1740,60000,0.09900966666666668,0.0009666666666666667
611,rff_logistic,label_smoothing,0.01,,none,noise_rank,0.99,test,0.01945853536756467,0.9031526452582324,,,2.2793887646157334,0.5826624131435211,0.0,60000,36,0.010128038524164218,0.2774646230000144,0.32257086799995704,1740,60000,0.09900966666666668,0.0009666666666666667
612,rff_logistic,label_smoothing,0.05,,none,raw,,val,0.07302015997100134,0.8983908582894499,0.07805397380658399,0.012584588280516612,2.1904592518846857,0.5599300537970517,0.0,60000,35,0.018152881885486027,0.29275150099988423,0.3691415870000583,1740,60000,0.09504833333333333,0.0009666666666666667
613,rff_logistic,label_smoothing,0.05,,none,shrinkage,0.01,val,0.07302015997100134,0.8983908582894499,0.07720854319655743,0.012348369995947213,2.180393629927488,0.5573570571804083,0.0,60000,35,0.017971353066631224,0.29275150099988423,0.3691415870000583,1740,60000,0.09504833333333333,0.0009666666666666667
614,rff_logistic,label_smoothing,0.05,,none,shrinkage,0.05,val,0.07302015997100134,0.8983908582894499,0.0738541127998331,0.011427745286757787,2.1403497623031096,0.5471209548955251,0.0,60000,33,0.017245237791211787,0.29275150099988423,0.3691415870000583,1740,60000,0.09504833333333333,0.0009666666666666667
615,rff_logistic,label_smoothing,0.05,,none,shrinkage,0.1,val,0.07302015997100134,0.8983908582894499,0.06972030269550127,0.010331523365719393,2.0878267236865584,0.5336948992348932,0.0,60000,32,0.016337593696937436,0.29275150099988423,0.3691415870000583,1740,60000,0.09504833333333333,0.0009666666666666667
616,rff_logistic,label_smoothing,0.05,,none,shrinkage,0.2,val,0.07302015997100134,0.8983908582894499,0.06163821904937407,0.008320942741803904,1.9737971757193336,0.5045464131935272,0.0,60000,28,0.014522305508388844,0.29275150099988423,0.3691415870000583,1740,60000,0.09504833333333333,0.0009666666666666667
